LANG_ID,C_ID,PLANT_ID,WH_ID,ITM_CODE,PACK_BARCODE,ST_BIN,STCK_TYP_ID,SP_ST_IND_ID,BIN_CL_ID,TEXT,INV_QTY,INV_UOM,Isdeleted,IU_CTD_BY,IU_CTD_ON
Language ID,Company Code ID,Plant ID,Warehouse ID,Item code,Pack Barcode,Storage Bin ,Stock type ID,Special Stock Indicator ID,Bin Class ID,Description ,Inventory Quantity ,Inventory UOM,Deletion Indicator,Created By ,Created on
NVARCHAR(5),NVARCHAR(50),NVARCHAR(50),NVARCHAR(50),NVARCHAR(50),NVARCHAR(50),NVARCHAR(50),INTEGER,INTEGER,INTEGER,NVARCHAR(500),"DECIMAL(30,4)",NVARCHAR(50),INTEGER,NVARCHAR(50),TIMESTAMP
EN,1000,1001,110,005751136,G200003122,GG1GC05C01,1,1,1,10pc HANGER SET-TWISTY,2716,EA,0,admin,
EN,1000,1001,110,005751141,G200003130,GG1GD03D02,1,1,1,2PC HANGER SET HI-TECH,616,EA,0,admin,
EN,1000,1001,110,005751143,G200003121,GG1GF05B01,1,1,1,2PC HANGER SET- FUTURA,720,EA,0,admin,
EN,1000,1001,110,005751151,G200003186,GG1GJ07B02,1,1,1,SHOE TREE GENTS PERFECT -031618,696,EA,0,admin,
EN,1000,1001,110,005751152,TV00368641,GB1BF25B02,1,1,1,SHOE TREE LADIES PERFECT -031625,362,EA,0,admin,
EN,1000,1001,110,0057511527,G200001940,GB1BF15C01,1,1,1,QUICK ICE HEART SHAPE,126,EA,0,admin,
EN,1000,1001,110,0057511529,G200001852,GB1BK18C01,1,1,1,SPONGE HOLDER -ORDINELLO,34,EA,0,admin,
EN,1000,1001,110,0057511535,G190020502,GG1GH07E02,1,1,1,REMOTE CONTROL HOLDER,539,EA,0,admin,
EN,1000,1001,110,0057511839,G180000504,GG1GJ05A02,1,1,1,MONOBLOCK CHAIR KENZIA TRANSP- PINK,4,EA,0,admin,
EN,1000,1001,110,0057511849,G180005061,GB1BR11B02,1,1,1,3PC GLASS SET ASSTD-CAMELOT H.B.355,2,EA,0,admin,
EN,1000,1001,110,0057511916,G200002037,GB1BM17C02,1,1,1,WATER-MELON SAVER,338,EA,0,admin,
EN,1000,1001,110,0057511917,G200001920,GB1BK07C02,1,1,1,ICE MOULD 4PC.,1081,EA,0,admin,
EN,1000,1001,110,0057511918,G200001907,GB1BM05C01,1,1,1,MAXICLICK ICE CONTAINER 7LTR,105,EA,0,admin,
EN,1000,1001,110,0057511919,G180000587,GB1BQ04B03,1,1,1,MAKE UP ORGANIZER,73,EA,0,admin,
EN,1000,1001,110,0057511926,G200001923,GB1BK13B01,1,1,1,BANANA SAVER,880,EA,0,admin,
EN,1000,1001,110,0057511950,G180009392,GB1BQ03C02,1,1,1,LOLLY POP MOULD FUSCHIA,27,EA,0,admin,
EN,1000,1001,110,0057511951,G180000589,GB1BR04B02,1,1,1,GINGER POP MOULD FUSCHIA,29,EA,0,admin,
EN,1000,1001,110,0057511952,G180000579,GB1BQ04B01,1,1,1,MAGIC POP MOULD FUSCHIA,45,EA,0,admin,
EN,1000,1001,110,0057511953,G180000583,GB1BQ04B03,1,1,1,DAISY POP MOULD FUSCHIA,28,EA,0,admin,
EN,1000,1001,110,0057512032,TV00200687,GG1GQ28B01,1,1,1,CAKE SERVER IMPERIAL,1,EA,0,admin,
EN,1000,1001,110,0057512047,G180001083,GB1BO14B04,1,1,1,VELCRO AHHESIVE 560CM WHT,84,EA,0,admin,
EN,1000,1001,110,0057512069,G180003145,GG1GA02C02,1,1,1,3PLACES TIN HOLDER UP&DOWN,1,EA,0,admin,
EN,1000,1001,110,0057512077,G180003112,GG1GA02C03,1,1,1,BATH CADDY EXPANDABLE,10,EA,0,admin,
EN,1000,1001,110,0057512269,G180020118,GG1GI12D01,1,1,1,STORAGE BIN W/REMOVABLE PAIL BINNY 16LTR,2,EA,0,admin,
EN,1000,1001,110,0057512279,G180020076,GG1GC18B03,1,1,1,STORAGE ROLL BOX W/LOCKING LID&WHEEL 65LTR,12,EA,0,admin,
EN,1000,1001,110,0057512338,G180009340,GB1BQ03B01,1,1,1,1PC  SAUCE  SPOON MAGIC,1,EA,0,admin,
EN,1000,1001,110,0057512352,G180003162,GG1GA05B02,1,1,1,24PC CUTLERY SET SKY RED YOU&ME,3,EA,0,admin,
EN,1000,1001,110,0057512413,G200003168,GG1GC09B01,1,1,1,10PC  HANGER SET-HARMONY,520,EA,0,admin,
EN,1000,1001,110,0057512418,G200003229,GG1GL10D01,1,1,1,4PC HANGER SET - MULTIMO SMART SPACELESS,600,EA,0,admin,
EN,1000,1001,110,0057512419,G200003227,GB1BM13C03,1,1,1,10PC HANGER SET -MULTIMO,672,EA,0,admin,
EN,1000,1001,110,0057512423,G200003180,GB1BH25B03,1,1,1,10PC HANGER SET-HARMONY,3400,EA,0,admin,
EN,1000,1001,110,005751244,G180010955,GB1BN08A16,1,1,1,CHOPPING KNIFE,74,EA,0,admin,
EN,1000,1001,110,0057512520,TV00152962,GB1BR14B03,1,1,1,INDOOR POT SAUCER CLEAR IRIS 22CM,3,EA,0,admin,
EN,1000,1001,110,0057512635,G180002248,GB1BQ04B02,1,1,1,6PC MOKA SPOON SET GREY PEARL,8,EA,0,admin,
EN,1000,1001,110,0057512835,G180009395,GB1BQ01C01,1,1,1,INDOOR RND POT IRIS 15CM-VINA,1,EA,0,admin,
EN,1000,1001,110,0057512849,G200002039,GB1BL22A03,1,1,1,PARMEASAN SAVER,18,EA,0,admin,
EN,1000,1001,110,0057512850,G200002147,GB1BK14C02,1,1,1,CHEESE KEEPER,4,EA,0,admin,
EN,1000,1001,110,0057512851,G200001933,GB1BL11C01,1,1,1,MELON SAVER,342,EA,0,admin,
EN,1000,1001,110,0057512869,G200002153,GB1BH16C02,1,1,1,MR.PENGUINE ICE MOULD,356,EA,0,admin,
EN,1000,1001,110,0057512885,G200001936,GB1BF15C01,1,1,1,FRESH CONTAINER RECT 1.5 LTR 2PS MEAT/CHEESE,84,EA,0,admin,
EN,1000,1001,110,0057512928,G180007713,GG1GA03C03,1,1,1,1PC CUTTING  SPOON  MAGIC,9,EA,0,admin,
EN,1000,1001,110,0057512933,TV00195065,GG1GN19B10,1,1,1,6PC OYSTER FORK SET TEMPTATION,16,EA,0,admin,
EN,1000,1001,110,0057513135,G180003155,GG1GA05B02,1,1,1,PLUM CAKE MOULD GRANCUCI 30X15CM,59,EA,0,admin,
EN,1000,1001,110,0057513143,G180003245,GG1GE18E01,1,1,1,PUDDING MOULD GRANCUCI 22CM,105,EA,0,admin,
EN,1000,1001,110,0057513150,G180003733,GG1GA01C03,1,1,1,GIFT BOX MACRONS -FUCSIA,12,EA,0,admin,
EN,1000,1001,110,0057513157,G180003723,GG1GA01D03,1,1,1,DECORATIVE ROLLING PINS-STRIPES,8,EA,0,admin,
EN,1000,1001,110,0057513158,G180002802,GG1GH17C02,1,1,1,DECORATIVE ROLLING PINS-HEART,8,EA,0,admin,
EN,1000,1001,110,0057513159,G180003631,GB1BN09A05,1,1,1,DECORATIVE ROLLING PINS-STAR,8,EA,0,admin,
EN,1000,1001,110,0057513160,G180003746,GG1GM14A01,1,1,1,SMOOTH ROLLING PIN,6,EA,0,admin,
EN,1000,1001,110,0057513172,G180003740,GB1BL13A02,1,1,1,WONDER CAKE CLASSIC,12,EA,0,admin,
EN,1000,1001,110,0057513173,G180003643,GB1BQ07A03,1,1,1,WONDER CAKE SQUARE,13,EA,0,admin,
EN,1000,1001,110,0057513580,G180019034,GG1GL03E02,1,1,1,CAKE HOLDER PINK,60,EA,0,admin,
EN,1000,1001,110,0057513581,G200001925,GB1BN06C01,1,1,1,CAKE HOLDER WHT,72,EA,0,admin,
EN,1000,1001,110,0057513582,G180018989,GG1GL02C03,1,1,1,TEA BAG HOLDER IVORY,30,EA,0,admin,
EN,1000,1001,110,0057513583,G180003087,GG1GA01B03,1,1,1,SALAD BOWL 28CM ELITE BLU,20,EA,0,admin,
EN,1000,1001,110,0057513586,G200002140,GB1BK16D03,1,1,1,COOKIES SAVER 2.7 LTR,798,EA,0,admin,
EN,1000,1001,110,0057513588,G200003239,GB1BL12B03,1,1,1,SHOE TREE UNIVERSAL PERFECT,1440,EA,0,admin,
EN,1000,1001,110,0057513591,G200003233,GB1BK10D02,1,1,1,16PC HANGER SET CLASS PP,1616,EA,0,admin,
EN,1000,1001,110,0057513675,TV00146665,GB1BN20A13,1,1,1,DECORATED PAPER CUPS VORTEX,48,EA,0,admin,
EN,1000,1001,110,0057513691,G180003728,GG1GB04A01,1,1,1,6PC ICE CREAM SPOON SET BRIO,44,EA,0,admin,
EN,1000,1001,110,0057513696,G180003639,GG1GG01C03,1,1,1,6PC CAKE FORK SET NAPOLEON WHT PEARL,6,EA,0,admin,
EN,1000,1001,110,0057513725,G180006295,GB1BC05B01,1,1,1,LAUNDARY BASKET 47 LTR-BRIO PLUS,3,EA,0,admin,
EN,1000,1001,110,0057513834,G180003601,GG1GA01D02,1,1,1,INDOOR RND POT LIVING 35CM-  YLW ROTONDO,1,EA,0,admin,
EN,1000,1001,110,0057514106,G180020838,GG1GH11C03,1,1,1,CERAMIC OVAL BOWL 9CM RED,1,EA,0,admin,
EN,1000,1001,110,0057514110,G180004396,GB1BA07B01,1,1,1,CERAMIC BREAKFAST CUP W/FOOT RED,10,EA,0,admin,
EN,1000,1001,110,0057514175,G180004830,GB1BN05B08,1,1,1,MACRONS -FUCSIA HEART SILICONE,45,EA,0,admin,
EN,1000,1001,110,0057514238,G180004338,GB1BN19A06,1,1,1,MELAMINE NUT BOWL W/NUT CRACKER ASSTD,6,EA,0,admin,
EN,1000,1001,110,0057514241,G180004375,GB1BA06B02,1,1,1,MELAMINE MEDIUM COLANDER COLI BIG ASSTD,39,EA,0,admin,
EN,1000,1001,110,0057514243,TV00195422,GB1BO09A14,1,1,1,OLIVE SERVING SPOON OLIVER ASSTD,24,EA,0,admin,
EN,1000,1001,110,0057514244,G180004395,GB1BN22A05,1,1,1,MELAMINE LADLE/ SPOON REST MESTOLI ASSTD,3,EA,0,admin,
EN,1000,1001,110,0057514246,G180003890,GG1GH17A08,1,1,1,MELAMINE OVAL DISH 35CM BARCHETTA HORS DOEUVRE ASSTD,70,EA,0,admin,
EN,1000,1001,110,0057514247,G180003867,GB1BN05A13,1,1,1,MELAMINE OVAL DISH 30CM BARCHETTA  HORS DOEUVRE ASSTD,56,EA,0,admin,
EN,1000,1001,110,0057514251,G180003887,GG1GH03C02,1,1,1,MELAMINE CIP AND DIP HORS DOEUVRE ASSTD,78,EA,0,admin,
EN,1000,1001,110,0057514255,G180004831,GB1BC11B02,1,1,1,MELAMINE CUP AND SOUCER ASSTD,186,EA,0,admin,
EN,1000,1001,110,0057514257,G180003889,GG1GH03C08,1,1,1,MELAMINE SOAP DISH ART,58,EA,0,admin,
EN,1000,1001,110,0057514258,G180003892,GG1GG04C03,1,1,1,MELAMINE EGG CUP COCO ASSTD,310,EA,0,admin,
EN,1000,1001,110,0057514453,G180020096,GG1GB05E03,1,1,1,TERMO RADIATOR CLEANING BRUSH,18,EA,0,admin,
EN,1000,1001,110,0057514454,G180020103,GG1GB01D03,1,1,1,DELUXE TERMO BRUSH,35,EA,0,admin,
EN,1000,1001,110,0057514463,G180018465,GB1BP04C02,1,1,1,ROUND BOWL 35/38CM 8LTR. -NELLY SOFT TOUCH,4,EA,0,admin,
EN,1000,1001,110,0057514464,G180018342,GG1GA01E02,1,1,1,ROUND BOWL 38/41CM 10LTR. -NELLY SOFT TOUCH,11,EA,0,admin,
EN,1000,1001,110,0057514466,G180018229,GG1GH18C05,1,1,1,SQUARE BOWL 33/36CM 8LTR. -NELLY SOFT TOUCH,25,EA,0,admin,
EN,1000,1001,110,0057514467,G180018100,GG1GK19A02,1,1,1,SQUARE BOWL 36/38CM 10LTR. -NELLY SOFT TOUCH,20,EA,0,admin,
EN,1000,1001,110,0057514480,G200003237,GB1BK13C02,1,1,1,HARMONY ORGANIZER 2PC,720,EA,0,admin,
EN,1000,1001,110,0057514482,G200003160,GB1BG16C01,1,1,1,MINI BOOT TREES SHAPERS 2PC,120,EA,0,admin,
EN,1000,1001,110,0057514483,G200003177,GB1BG16D02,1,1,1,BOOT TREES SHAPERS 2PC,120,EA,0,admin,
EN,1000,1001,110,0057514484,G180000602,GG1GK13E01,1,1,1,LONG HANDLE DUST PAN W/PROFILE ASSTD,161,EA,0,admin,
EN,1000,1001,110,0057514487,TV00369519,GB1BO20C03,1,1,1,BUCKET 10LTR WHT W/DECOR,27,EA,0,admin,
EN,1000,1001,110,0057514488,TV00369595,GB1BK19A02,1,1,1,BUCKET 10LTR TRANSPARENT W/DECOR,52,EA,0,admin,
EN,1000,1001,110,0057514489,G180018573,GB1BM18C03,1,1,1,BUCKET 5LTR WHT W/DECOR,18,EA,0,admin,
EN,1000,1001,110,0057514490,TV00188005,GB1BR07F03,1,1,1,BUCKET 5LTR TRANSPARENT W/DECOR,120,EA,0,admin,
EN,1000,1001,110,0057514493,G180003641,GG1GB01A01,1,1,1,OIL & VINEGER BOTTLE ALIGH-CRYPTO,18,EA,0,admin,
EN,1000,1001,110,0057514496,G180003734,GB1BO12C03,1,1,1,OIL & VINEGER BOTTLE ALIGH-GENESIS,16,EA,0,admin,
EN,1000,1001,110,0057514526,G180001132,GB1BL16C01,1,1,1,BOWL 12 ORNGE TRANSPARANT PRACTICA,216,EA,0,admin,
EN,1000,1001,110,0057514528,G180001104,GB1BL17C02,1,1,1,BOWL 12 BLK MATT PRACTICA,320,EA,0,admin,
EN,1000,1001,110,0057514529,G180001070,GB1BL18C01,1,1,1,BOWL 12 WALNUT TRNSP PRACTICA,218,EA,0,admin,
EN,1000,1001,110,0057514531,G180001100,GB1BN16C01,1,1,1,BOWL 12 GRN TRNSP PRACTICA,204,EA,0,admin,
EN,1000,1001,110,0057514532,G180001061,GB1BP08D03,1,1,1,BOWL 14 ORNG TRNSP PRACTICA,198,EA,0,admin,
EN,1000,1001,110,0057514533,G180001051,GB1BH18A03,1,1,1,BOWL 14 MATT BLK PRACTICA,102,EA,0,admin,
EN,1000,1001,110,0057514534,G180001073,GB1BP08D01,1,1,1,BOWL 14 WALNUT TRNSP PRACTICA,132,EA,0,admin,
EN,1000,1001,110,0057514536,G180001135,GB1BL17C01,1,1,1,BOWL 14 MATT DOVE PRACTICA,96,EA,0,admin,
EN,1000,1001,110,0057514537,G180001087,GB1BN16C02,1,1,1,BOWL 14 GRN TRNSP PRACTICA,198,EA,0,admin,
EN,1000,1001,110,0057514540,G190011980,GG1GN02A08,1,1,1,PALLAD SQUR BOWL 10 F/SP Q+R.V,4,EA,0,admin,
EN,1000,1001,110,0057514541,G180003911,GG1GG04C03,1,1,1,PALLAD SQUR BOWL 10 F/SP Q+R.V,1,EA,0,admin,
EN,1000,1001,110,0057514553,TV00357131,GB1BQ04F02,1,1,1,SWEET BOX,14,EA,0,admin,
EN,1000,1001,110,0057514556,G180003904,GB1BC17B01,1,1,1,CHEESE SPRINKLER,24,EA,0,admin,
EN,1000,1001,110,0057514557,G180003899,GB1BF13A03,1,1,1,SLICED CHEESE SAVER 1.5LTR,52,EA,0,admin,
EN,1000,1001,110,0057514561,G180003870,GB1BM19C02,1,1,1,RND COOKIES SAVER 1.8 LTR,60,EA,0,admin,
EN,1000,1001,110,0057514578,G180003902,GB1BN18C02,1,1,1,2 EGG CUP W/SALT SHAKER,45,EA,0,admin,
EN,1000,1001,110,0057514591,G180003849,GB1BP08D02,1,1,1,UNIVERSAL GRATER AND SLICER MANDOLINO,21,EA,0,admin,
EN,1000,1001,110,0057514599,G180003720,GG1GA01D03,1,1,1,COOKIE DECORATING AND ICING SET,56,EA,0,admin,
EN,1000,1001,110,0057514602,G180003732,GG1GB05C01,1,1,1,STAINLESS STEEL; STEAMER BASKET MAXI-VAPORETTE,12,EA,0,admin,
EN,1000,1001,110,0057514627,G180002777,GG1GM14A08,1,1,1,BATH TUB FOR CORNER,1,EA,0,admin,
EN,1000,1001,110,0057514639,G180001122,GB1BQ08B03,1,1,1,SOUP PLATE 21CM OLIMPIA RED DOT,94,EA,0,admin,
EN,1000,1001,110,0057514640,G180000982,GB1BR12B01,1,1,1,DESSERT PLATE 19CM OLIMPIA RED DOT,80,EA,0,admin,
EN,1000,1001,110,0057514643,G180001063,GB1BP08D02,1,1,1,DINNER PLATE 27CM OLYMPIA VIOLET,57,EA,0,admin,
EN,1000,1001,110,0057514653,G180003090,GG1GA05C01,1,1,1,SALAD BOWL 24CM SMERALDO FESTIVAL,22,EA,0,admin,
EN,1000,1001,110,0057514654,G180003240,GG1GA03B03,1,1,1,6SET OF COFFEE CUP AND SAUCER SMERALDO FESTIVAL,17,EA,0,admin,
EN,1000,1001,110,0057514666,G180001105,GB1BR10C02,1,1,1,COUP OVAN PLATTER 31X20 PERLA RIVIERA,9,EA,0,admin,
EN,1000,1001,110,0057514699,G180003126,GG1GB01B03,1,1,1,3PC SET OF SOUP PLATE 22CM AMBER PANAREA,30,EA,0,admin,
EN,1000,1001,110,0057514702,G180003238,GG1GH17C10,1,1,1,SALAD BOWL 23CM AMBRA SALINA,12,EA,0,admin,
EN,1000,1001,110,0057514704,G180001074,GB1BO16C01,1,1,1,3PC SOUP PLATE 22CM AMBER SALINA,77,EA,0,admin,
EN,1000,1001,110,0057514718,G180003713,GG1GG04A01,1,1,1,3PC APPETIZER DUO ACQUAMAR,7,EA,0,admin,
EN,1000,1001,110,0057514724,G180003750,GG1GA04D03,1,1,1,4PC APPETIZER DUO RED,10,EA,0,admin,
EN,1000,1001,110,0057514725,G180003343,GG1GH03D06,1,1,1,3PC APPETIZER DUO RED,13,EA,0,admin,
EN,1000,1001,110,0057514726,G180003749,GG1GA01D01,1,1,1,2PC DROP 20X13CM DUO AMBER,11,EA,0,admin,
EN,1000,1001,110,0057514728,G180002801,GG1GH17C06,1,1,1,2PC BIG WAVEL BOWL 30X30CM DUO AMBER,8,EA,0,admin,
EN,1000,1001,110,0057514731,G180003747,GG1GA04E01,1,1,1,4PC APPETIZER DUO AMBER,6,EA,0,admin,
EN,1000,1001,110,0057514733,G180003404,GB1BQ07B02,1,1,1,2PC DROP DUO SMOKED,23,EA,0,admin,
EN,1000,1001,110,0057514735,G180003406,GB1BB07A03,1,1,1,2PC BIG WAVED BOWL 30X30 DUO SMOKED,19,EA,0,admin,
EN,1000,1001,110,0057514737,G180003719,GG1GA02B01,1,1,1,4PC TRIANGULAR BOWL DUO SMOKED,6,EA,0,admin,
EN,1000,1001,110,0057514739,G190011975,GG1GM03A05,1,1,1,3PC APPETIZER DUO SMOKED,25,EA,0,admin,
EN,1000,1001,110,0057514743,G180010919,GB1BB13D03,1,1,1,BRUSCHETTA PLAT 33CM IL FORNO WHT,1,EA,0,admin,
EN,1000,1001,110,0057514751,G180001076,GB1BP08A01,1,1,1,DINNER PLATE 27CM OLIMPIA MOSAIC,65,EA,0,admin,
EN,1000,1001,110,0057514759,G180001054,GB1BR07B01,1,1,1,DINNER PLATE 24CM OLIMPIA YOSEMITE,79,EA,0,admin,
EN,1000,1001,110,0057514762,G180001136,GB1BL17C01,1,1,1,DINNER PLATE 24CM OLIMPIA FLORI,54,EA,0,admin,
EN,1000,1001,110,0057514923,G180022586,GB1BO21B03,1,1,1,SOAP DISH :ATOMO ORNG TRNSP,8,EA,0,admin,
EN,1000,1001,110,0057514925,G180003878,GB1BC07A01,1,1,1,SOAP DISH :ATOMO BLU TRNSP,36,EA,0,admin,
EN,1000,1001,110,0057514956,TV00195472,GG1GN14B01,1,1,1,SQUARE SINK MAT FLOWER LAVANDER/LILAC TRNSP,8,EA,0,admin,
EN,1000,1001,110,0057514958,G180004836,GB1BA16E01,1,1,1,SHOWER MAT FLOWER  GRN TRNSP 52X52 CM,4,EA,0,admin,
EN,1000,1001,110,0057514959,G180004825,GB1BN14B07,1,1,1,SHOWER MAT FLOWER  ORNG TRNSP 52X52 CM,17,EA,0,admin,
EN,1000,1001,110,0057514963,G180007740,GG1GA03C03,1,1,1,ANTI SLIP BATH MAT FLOWER TRNSP 72X36 CM,1,EA,0,admin,
EN,1000,1001,110,0057514964,G180003035,GG1GB02C03,1,1,1,ANTI SLIP BATH MAT FLOWER GRN TRNSP 72X36 CM,105,EA,0,admin,
EN,1000,1001,110,0057514965,G180003034,GG1GL19C03,1,1,1,ANTI SLIP BATH MAT FLOWER ORNG TRNSP 72X36 CM,135,EA,0,admin,
EN,1000,1001,110,0057514966,G180003033,GG1GL06A03,1,1,1,ANTI SLIP BATH MAT FLOWER MAJENDA TRNSP 72X36 CM,73,EA,0,admin,
EN,1000,1001,110,0057514967,G180003711,GG1GI18C01,1,1,1,ANTI SLIP BATH MAT FLOWER BLU TRNSP 72x36 cm,26,EA,0,admin,
EN,1000,1001,110,0057514970,G180003635,GG1GI12E02,1,1,1,ANTI SLIP SHOWER MAT LUX  GRN TRNSP 52X52 CM,32,EA,0,admin,
EN,1000,1001,110,0057514971,G180003143,GG1GA02C02,1,1,1,ANTI SLIP SHOWER MAT LUX  ORNG TRNSP 52X52 CM,41,EA,0,admin,
EN,1000,1001,110,0057514972,G180003079,GG1GA06C02,1,1,1,ANTI SLIP SHOWER MAT LUX  MAJENDA TRNSP 52X52 CM,32,EA,0,admin,
EN,1000,1001,110,0057514973,G180003499,GG1GA04C03,1,1,1,ANTI SLIP SHOWER MAT LUX  BLU TRNSP 52X52 CM,13,EA,0,admin,
EN,1000,1001,110,0057514977,G180003230,GB1BC13A02,1,1,1,ANTI SLIP BATH MAT LUX GRN TRNSP 72X36 CM,109,EA,0,admin,
EN,1000,1001,110,0057514978,G180003500,GG1GA04C03,1,1,1,ANTI SLIP BATH MAT LUX ORNG TRNSP 72X36 CM,149,EA,0,admin,
EN,1000,1001,110,0057514979,G180003091,GG1GA05C01,1,1,1,ANTI SLIP BATH MAT LUX MAJENDA TRNSP 72X36 CM,122,EA,0,admin,
EN,1000,1001,110,0057514980,G180003122,GG1GA03B01,1,1,1,ANTI SLIP BATH MAT LUX BLU TRNSP 72X36 CM,95,EA,0,admin,
EN,1000,1001,110,0057514983,G180003142,GG1GA01B03,1,1,1,ANTI SLIP SHOWER MAT LEAFGRN TRNSP 52X52 CM,48,EA,0,admin,
EN,1000,1001,110,0057514984,G180003101,GG1GA05C02,1,1,1,ANT SLIP SHOWER MAT LEAFORNG TRNSP 52X52 CM,50,EA,0,admin,
EN,1000,1001,110,0057514985,G180007514,GB1BB09E03,1,1,1,ANTI SLIP SHOWER MAT LEAF MAJENDA TRNSP 52X52 CM,43,EA,0,admin,
EN,1000,1001,110,0057514986,G180006333,GB1BA15B03,1,1,1,ANTI SLIP SHOWER MAT LEAF BLU TRNSP 52X52 CM,11,EA,0,admin,
EN,1000,1001,110,0057514988,G180008222,GB1BB11A01,1,1,1,ANTI SLIP BATH MAT LEAF  TRNSP 72X36 CM,1,EA,0,admin,
EN,1000,1001,110,0057514989,G180008219,GB1BB11A02,1,1,1,ANTI SLIP BATH MAT LEAF  GRN TRNSP 72X36 CM,58,EA,0,admin,
EN,1000,1001,110,0057514990,G180006447,GB1BB07A02,1,1,1,ANTI SLIP BATH MAT LEAF  ORNG TRNSP 72X36 CM,54,EA,0,admin,
EN,1000,1001,110,0057514991,G180008197,GB1BB11A01,1,1,1,ANTI SLIP BATH MAT LEAF  MAJENDA TRNSP 72X36 CM,34,EA,0,admin,
EN,1000,1001,110,0057514992,G180008204,GB1BA13A02,1,1,1,ANTI SLIP BATH MAT LEAF  BLU TRNSP 72X36 CM,46,EA,0,admin,
EN,1000,1001,110,0057515000,TV00195470,GG1GH02A01,1,1,1,MAGAZINE RACK LAVANDER,6,EA,0,admin,
EN,1000,1001,110,0057515001,TV00195457,GB1BA13B03,1,1,1,MAGAZINE RACK BORDEAUX,2,EA,0,admin,
EN,1000,1001,110,0057515003,TV00195459,GB1BO09A10,1,1,1,MAGAZINE RACK BLK,1,EA,0,admin,
EN,1000,1001,110,0057515012,G180005065,GB1BB12C03,1,1,1,1PC SOUP LADLE SPOON FLY BLK,21,EA,0,admin,
EN,1000,1001,110,0057515023,G180006452,GB1BA07C01,1,1,1,3PC CUTLERY SET PINGO ORNG,8,EA,0,admin,
EN,1000,1001,110,0057515030,G180007192,GG1GH03D02,1,1,1,2PC TABLE KNIFE SEGNO,124,EA,0,admin,
EN,1000,1001,110,0057515031,G180007182,GG1GH17C01,1,1,1,3PC TABLE FORK SEGNO,13,EA,0,admin,
EN,1000,1001,110,0057515033,G180007516,GG1GH10C08,1,1,1,3PC FRUIT FORK SEGNO,22,EA,0,admin,
EN,1000,1001,110,0057515035,G180007193,GB1BN24A09,1,1,1,2PC TABLE KNIFE SHARK,168,EA,0,admin,
EN,1000,1001,110,0057515041,G180006454,GB1BB07A01,1,1,1,6PC MOKA SPOON SEGNO,34,EA,0,admin,
EN,1000,1001,110,0057515042,G180006311,GG1GM18A14,1,1,1,6PC COFFEE SPOON SEGNO,12,EA,0,admin,
EN,1000,1001,110,0057515132,G180009074,GG1GN08D02,1,1,1,CERAMIC VERTICAL CHICKEN ROAST DOUBLE,5,EA,0,admin,
EN,1000,1001,110,0057515142,G180007194,GG1GA01B01,1,1,1,SPICES PESTLE RED,130,EA,0,admin,
EN,1000,1001,110,0057515143,G180007185,GB1BI05B02,1,1,1,SPICES PESTLE YLW,51,EA,0,admin,
EN,1000,1001,110,0057515144,G180007190,GG1GH17A03,1,1,1,SPICES PESTLE GRN PISTACHO,86,EA,0,admin,
EN,1000,1001,110,0057515155,G180002247,GB1BL12C03,1,1,1,PINK MIX AND SHAKE,102,EA,0,admin,
EN,1000,1001,110,0057515159,G200001911,GB1BG17C01,1,1,1,CONTAINER AROMA FRUITS -4LTR,148,EA,0,admin,
EN,1000,1001,110,0057515162,G200001946,GB1BE18C02,1,1,1,FRESH CONTAINER 2Ltr 2pc RECT,102,EA,0,admin,
EN,1000,1001,110,0057515163,G180007191,GB1BN14A13,1,1,1,2 BREAKFAST EGG CUP W/SALT SHAKER,24,EA,0,admin,
EN,1000,1001,110,0057515166,G180008199,GB1BO05A09,1,1,1,SALAD BOWL 16CM ELITE GRN,16,EA,0,admin,
EN,1000,1001,110,0057515167,G180008224,GB1BO06A12,1,1,1,SALAD BOWL 16CM ELITE BLU,26,EA,0,admin,
EN,1000,1001,110,0057515168,G180018999,GB1BN07B07,1,1,1,SINK MAT FISH-BLU,89,EA,0,admin,
EN,1000,1001,110,0057515170,G180019000,GG1GM09A07,1,1,1,SINK MAT FLOWER-YLW,70,EA,0,admin,
EN,1000,1001,110,0057515171,G180019001,GG1GM14B05,1,1,1,SINK MAT FLOWER-WHT,77,EA,0,admin,
EN,1000,1001,110,0057515172,G200001970,GB1BJ18D02,1,1,1,FRESH CONTAINER .25Ltr 3pc SQUR,78,EA,0,admin,
EN,1000,1001,110,0057515174,G190020438,GB1BL16C01,1,1,1,SALAD KEEPER-4 LTR,50,EA,0,admin,
EN,1000,1001,110,0057515213,G180009310,GB1BQ01A01,1,1,1,TABLE CLOTH  RECT 140X180CM COFFEE DAMINA,2,EA,0,admin,
EN,1000,1001,110,0057515242,G180008208,GB1BA13B01,1,1,1,TABLE MAT DAMINA 35X45CM PINK,34,EA,0,admin,
EN,1000,1001,110,0057515248,G190017554,GB1BC22D02,1,1,1,SHOWER MAT DOCCIA WHT 53X53CM,17,EA,0,admin,
EN,1000,1001,110,0057515249,G190017553,GB1BJ14C03,1,1,1,SHOWER MAT DOCCIA L.BLU 53X53CM,40,EA,0,admin,
EN,1000,1001,110,0057515250,G190017560,GB1BJ14C03,1,1,1,SHOWER MAT DOCCIA GREY 53X53CM,9,EA,0,admin,
