PARTNER_CODE,LANG_ID,C_ID,PLANT_ID,WH_ID,ITEM_CODE,PARTNER_TYP,PARTNER_ITM_BAR,MFR_CODE,MFR_NAME,BRND_NM,PARTNER_NAME,PARTNER_ITM_CODE,PARTNER_ITM_BAR_CODE,MFR_BAR,STK,STK_UOM,STATUS_ID,REF_FIELD_1,REF_FIELD_2,REF_FIELD_3,IS_DELETED,CTD_BY
DOR,EN,21,222,200,522-067,1,019495451334,DOR,DOR,,DOR,019495451334,019495451334,019495451334,0,ECH,0,,,,0,ADMIN
DOR,EN,21,222,200,603-177,1,019495453710,DOR,DOR,,DOR,019495453710,019495453710,019495453710,0,ECH,0,,,,0,ADMIN
DOR,EN,21,222,200,604-024,1,019495454571,DOR,DOR,,DOR,019495454571,019495454571,019495454571,0,ECH,0,,,,0,ADMIN
DOR,EN,21,222,200,924-517,1,019495462071,DOR,DOR,,DOR,019495462071,019495462071,019495462071,0,ECH,0,,,,0,ADMIN
DOR,EN,21,222,200,931-229,1,019495465751,DOR,DOR,,DOR,019495465751,019495465751,019495465751,0,ECH,0,,,,0,ADMIN
DOR,EN,21,222,200,974301,1,019495470670,DOR,DOR,,DOR,019495470670,019495470670,019495470670,0,ECH,0,,,,0,ADMIN
DOR,EN,21,222,200,594-361,1,019495489528,DOR,DOR,,DOR,019495489528,019495489528,019495489528,0,ECH,0,,,,0,ADMIN
DOR,EN,21,222,200,695-179,1,019495498612,DOR,DOR,,DOR,019495498612,019495498612,019495498612,0,ECH,0,,,,0,ADMIN
DOR,EN,21,222,200,695-900,1,019495507383,DOR,DOR,,DOR,019495507383,019495507383,019495507383,0,ECH,0,,,,0,ADMIN
DOR,EN,21,222,200,937-671,1,019495524977,DOR,DOR,,DOR,019495524977,019495524977,019495524977,0,ECH,0,,,,0,ADMIN
DOR,EN,21,222,200,917-198,1,019495540502,DOR,DOR,,DOR,019495540502,019495540502,019495540502,0,ECH,0,,,,0,ADMIN
DOR,EN,21,222,200,901-341,1,019495558439,DOR,DOR,,DOR,019495558439,019495558439,019495558439,0,ECH,0,,,,0,ADMIN
DOR,EN,21,222,200,611-094,1,019495611943,DOR,DOR,,DOR,019495611943,019495611943,019495611943,0,ECH,0,,,,0,ADMIN
DOR,EN,21,222,200,905-526,1,019495763758,DOR,DOR,,DOR,019495763758,019495763758,019495763758,0,ECH,0,,,,0,ADMIN
DOR,EN,21,222,200,626-518,1,019495763963,DOR,DOR,,DOR,019495763963,019495763963,019495763963,0,ECH,0,,,,0,ADMIN
DOR,EN,21,222,200,917-365,1,019495825173,DOR,DOR,,DOR,019495825173,019495825173,019495825173,0,ECH,0,,,,0,ADMIN
DOR,EN,21,222,200,522468,1,019495849896,DOR,DOR,,DOR,019495849896,019495849896,019495849896,0,ECH,0,,,,0,ADMIN
DOR,EN,21,222,200,917-992,1,019495895541,DOR,DOR,,DOR,019495895541,019495895541,019495895541,0,ECH,0,,,,0,ADMIN
DOR,EN,21,222,200,626-522,1,019495912286,DOR,DOR,,DOR,019495912286,019495912286,019495912286,0,ECH,0,,,,0,ADMIN
DOR,EN,21,222,200,901-149,1,019495964940,DOR,DOR,,DOR,019495964940,019495964940,019495964940,0,ECH,0,,,,0,ADMIN
DOR,EN,21,222,200,924-361,1,019495987604,DOR,DOR,,DOR,019495987604,019495987604,019495987604,0,ECH,0,,,,0,ADMIN
FEL,EN,21,222,200,72401,1,019826060020,FEL,FEL,,FEL,019826060020,019826060020,019826060020,0,ECH,0,,,,0,ADMIN
NAT,EN,21,222,200,710647,1,019826064493,NAT,NAT,,NAT,019826064493,019826064493,019826064493,0,ECH,0,,,,0,ADMIN
USA,EN,21,222,200,710645,1,019826064806,USA,USA,,USA,019826064806,019826064806,019826064806,0,ECH,0,,,,0,ADMIN
USA,EN,21,222,200,710659,1,019826069986,USA,USA,,USA,019826069986,019826069986,019826069986,0,ECH,0,,,,0,ADMIN
FEL,EN,21,222,200,72435,1,019826084859,FEL,FEL,,FEL,019826084859,019826084859,019826084859,0,ECH,0,,,,0,ADMIN
SEP,EN,21,222,200,H1132CPA,1,019826085894,SEP,SEP,,SEP,019826085894,019826085894,019826085894,0,ECH,0,,,,0,ADMIN
FEL,EN,21,222,200,MS97089,1,019826101273,FEL,FEL,,FEL,019826101273,019826101273,019826101273,0,ECH,0,,,,0,ADMIN
NAT,EN,21,222,200,710602,1,019826108791,NAT,NAT,,NAT,019826108791,019826108791,019826108791,0,ECH,0,,,,0,ADMIN
SEP,EN,21,222,200,E979K,1,019826111685,SEP,SEP,,SEP,019826111685,019826111685,019826111685,0,ECH,0,,,,0,ADMIN
NAT,EN,21,222,200,710674,1,019826202208,NAT,NAT,,NAT,019826202208,019826202208,019826202208,0,ECH,0,,,,0,ADMIN
NAT,EN,21,222,200,710837,1,019826203304,NAT,NAT,,NAT,019826203304,019826203304,019826203304,0,ECH,0,,,,0,ADMIN
NAT,EN,21,222,200,710927,1,019826209146,NAT,NAT,,NAT,019826209146,019826209146,019826209146,0,ECH,0,,,,0,ADMIN
NAT,EN,21,222,200,710937,1,019826209245,NAT,NAT,,NAT,019826209245,019826209245,019826209245,0,ECH,0,,,,0,ADMIN
SEP,EN,21,222,200,E1001KC,1,019826223302,SEP,SEP,,SEP,019826223302,019826223302,019826223302,0,ECH,0,,,,0,ADMIN
NAT,EN,21,222,200,711129,1,019826229762,NAT,NAT,,NAT,019826229762,019826229762,019826229762,0,ECH,0,,,,0,ADMIN
NAT,EN,21,222,200,711130,1,019826229779,NAT,NAT,,NAT,019826229779,019826229779,019826229779,0,ECH,0,,,,0,ADMIN
SEP,EN,21,222,200,HT2303,1,019826234780,SEP,SEP,,SEP,019826234780,019826234780,019826234780,0,ECH,0,,,,0,ADMIN
SEP,EN,21,222,200,HT2148A,1,019826259332,SEP,SEP,,SEP,019826259332,019826259332,019826259332,0,ECH,0,,,,0,ADMIN
FEL,EN,21,222,200,72462,1,019826503541,FEL,FEL,,FEL,019826503541,019826503541,019826503541,0,ECH,0,,,,0,ADMIN
SEP,EN,21,222,200,E991K,1,019826504937,SEP,SEP,,SEP,019826504937,019826504937,019826504937,0,ECH,0,,,,0,ADMIN
SEP,EN,21,222,200,E997K,1,019826539946,SEP,SEP,,SEP,019826539946,019826539946,019826539946,0,ECH,0,,,,0,ADMIN
SEP,EN,21,222,200,E997K-50MM,1,019826539960,SEP,SEP,,SEP,019826539960,019826539960,019826539960,0,ECH,0,,,,0,ADMIN
AVN,EN,21,222,200,80273,1,021597702733,AVN,AVN,,AVN,021597702733,021597702733,021597702733,0,ECH,0,,,,0,ADMIN
AVN,EN,21,222,200,80403,1,021597704034,AVN,AVN,,AVN,021597704034,021597704034,021597704034,0,ECH,0,,,,0,ADMIN
AVN,EN,21,222,200,71824,1,021597718246,AVN,AVN,,AVN,021597718246,021597718246,021597718246,0,ECH,0,,,,0,ADMIN
AVN,EN,21,222,200,80264,1,021597802648,AVN,AVN,,AVN,021597802648,021597802648,021597802648,0,ECH,0,,,,0,ADMIN
AVN,EN,21,222,200,80336,1,021597803362,AVN,AVN,,AVN,021597803362,021597803362,021597803362,0,ECH,0,,,,0,ADMIN
AVN,EN,21,222,200,80338,1,021597803386,AVN,AVN,,AVN,021597803386,021597803386,021597803386,0,ECH,0,,,,0,ADMIN
AVN,EN,21,222,200,92116,1,021597921165,AVN,AVN,,AVN,021597921165,021597921165,021597921165,0,ECH,0,,,,0,ADMIN
AVN,EN,21,222,200,92233,1,021597922339,AVN,AVN,,AVN,021597922339,021597922339,021597922339,0,ECH,0,,,,0,ADMIN
AVN,EN,21,222,200,92385,1,021597923855,AVN,AVN,,AVN,021597923855,021597923855,021597923855,0,ECH,0,,,,0,ADMIN
ACD,EN,21,222,200,15-5720,1,021625121857,ACD,ACD,,ACD,021625121857,021625121857,021625121857,0,ECH,0,,,,0,ADMIN
ACD,EN,21,222,200,D2263C,1,021625129914,ACD,ACD,,ACD,021625129914,021625129914,021625129914,0,ECH,0,,,,0,ADMIN
ACD,EN,21,222,200,15-62087,1,021625138800,ACD,ACD,,ACD,021625138800,021625138800,021625138800,0,ECH,0,,,,0,ADMIN
ACD,EN,21,222,200,131-128,1,021625139531,ACD,ACD,,ACD,021625139531,021625139531,021625139531,0,ECH,0,,,,0,ADMIN
ACD,EN,21,222,200,D1819A,1,021625143408,ACD,ACD,,ACD,021625143408,021625143408,021625143408,0,ECH,0,,,,0,ADMIN
ACD,EN,21,222,200,41-983,1,021625153964,ACD,ACD,,ACD,021625153964,021625153964,021625153964,0,ECH,0,,,,0,ADMIN
ACD,EN,21,222,200,38103,1,021625232270,ACD,ACD,,ACD,021625232270,021625232270,021625232270,0,ECH,0,,,,0,ADMIN
ACD,EN,21,222,200,6K930,1,021625248868,ACD,ACD,,ACD,021625248868,021625248868,021625248868,0,ECH,0,,,,0,ADMIN
ACD,EN,21,222,200,6K935,1,021625248875,ACD,ACD,,ACD,021625248875,021625248875,021625248875,0,ECH,0,,,,0,ADMIN
ACD,EN,21,222,200,6K938,1,021625248882,ACD,ACD,,ACD,021625248882,021625248882,021625248882,0,ECH,0,,,,0,ADMIN
ACD,EN,21,222,200,24219L,1,021625267623,ACD,ACD,,ACD,021625267623,021625267623,021625267623,0,ECH,0,,,,0,ADMIN
ACD,EN,21,222,200,24403L,1,021625269467,ACD,ACD,,ACD,021625269467,021625269467,021625269467,0,ECH,0,,,,0,ADMIN
ACD,EN,21,222,200,26314X,1,021625271996,ACD,ACD,,ACD,021625271996,021625271996,021625271996,0,ECH,0,,,,0,ADMIN
ACD,EN,21,222,200,CT1075,1,021625279084,ACD,ACD,,ACD,021625279084,021625279084,021625279084,0,ECH,0,,,,0,ADMIN
ACD,EN,21,222,200,38008,1,021625283852,ACD,ACD,,ACD,021625283852,021625283852,021625283852,0,ECH,0,,,,0,ADMIN
ACD,EN,21,222,200,38009,1,021625283869,ACD,ACD,,ACD,021625283869,021625283869,021625283869,0,ECH,0,,,,0,ADMIN
ACD,EN,21,222,200,38001,1,021625301266,ACD,ACD,,ACD,021625301266,021625301266,021625301266,0,ECH,0,,,,0,ADMIN
ACD,EN,21,222,200,520-138,1,021625317410,ACD,ACD,,ACD,021625317410,021625317410,021625317410,0,ECH,0,,,,0,ADMIN
ACD,EN,21,222,200,509-610,1,021625318240,ACD,ACD,,ACD,021625318240,021625318240,021625318240,0,ECH,0,,,,0,ADMIN
ACD,EN,21,222,200,520-182,1,021625319469,ACD,ACD,,ACD,021625319469,021625319469,021625319469,0,ECH,0,,,,0,ADMIN
ACD,EN,21,222,200,520-187,1,021625319483,ACD,ACD,,ACD,021625319483,021625319483,021625319483,0,ECH,0,,,,0,ADMIN
ACD,EN,21,222,200,45A0423,1,021625328935,ACD,ACD,,ACD,021625328935,021625328935,021625328935,0,ECH,0,,,,0,ADMIN
ACD,EN,21,222,200,45A0478,1,021625329482,ACD,ACD,,ACD,021625329482,021625329482,021625329482,0,ECH,0,,,,0,ADMIN
ACD,EN,21,222,200,45G0002,1,021625347295,ACD,ACD,,ACD,021625347295,021625347295,021625347295,0,ECH,0,,,,0,ADMIN
ACD,EN,21,222,200,45G9026,1,021625351544,ACD,ACD,,ACD,021625351544,021625351544,021625351544,0,ECH,0,,,,0,ADMIN
ACD,EN,21,222,200,45G9098,1,021625352268,ACD,ACD,,ACD,021625352268,021625352268,021625352268,0,ECH,0,,,,0,ADMIN
ACD,EN,21,222,200,45G11013,1,021625353074,ACD,ACD,,ACD,021625353074,021625353074,021625353074,0,ECH,0,,,,0,ADMIN
ACD,EN,21,222,200,530-175,1,021625374390,ACD,ACD,,ACD,021625374390,021625374390,021625374390,0,ECH,0,,,,0,ADMIN
ACD,EN,21,222,200,520-168,1,021625375625,ACD,ACD,,ACD,021625375625,021625375625,021625375625,0,ECH,0,,,,0,ADMIN
ACD,EN,21,222,200,252-595,1,021625495392,ACD,ACD,,ACD,021625495392,021625495392,021625495392,0,ECH,0,,,,0,ADMIN
ACD,EN,21,222,200,252-711,1,021625495934,ACD,ACD,,ACD,021625495934,021625495934,021625495934,0,ECH,0,,,,0,ADMIN
ACD,EN,21,222,200,252-722,1,021625496016,ACD,ACD,,ACD,021625496016,021625496016,021625496016,0,ECH,0,,,,0,ADMIN
ACD,EN,21,222,200,252-732,1,021625496078,ACD,ACD,,ACD,021625496078,021625496078,021625496078,0,ECH,0,,,,0,ADMIN
ACD,EN,21,222,200,26390X,1,021625500560,ACD,ACD,,ACD,021625500560,021625500560,021625500560,0,ECH,0,,,,0,ADMIN
ACD,EN,21,222,200,15-31857,1,021625522678,ACD,ACD,,ACD,021625522678,021625522678,021625522678,0,ECH,0,,,,0,ADMIN
ACD,EN,21,222,200,17D784MH,1,021625525501,ACD,ACD,,ACD,021625525501,021625525501,021625525501,0,ECH,0,,,,0,ADMIN
ACD,EN,21,222,200,41-101,1,021625528236,ACD,ACD,,ACD,021625528236,021625528236,021625528236,0,ECH,0,,,,0,ADMIN
ACD,EN,21,222,200,213-1162,1,021625535180,ACD,ACD,,ACD,021625535180,021625535180,021625535180,0,ECH,0,,,,0,ADMIN
ACD,EN,21,222,200,45H1137,1,021625552903,ACD,ACD,,ACD,021625552903,021625552903,021625552903,0,ECH,0,,,,0,ADMIN
ACD,EN,21,222,200,20382S,1,021625583952,ACD,ACD,,ACD,021625583952,021625583952,021625583952,0,ECH,0,,,,0,ADMIN
ACD,EN,21,222,200,38158,1,021625584454,ACD,ACD,,ACD,021625584454,021625584454,021625584454,0,ECH,0,,,,0,ADMIN
ACD,EN,21,222,200,38159,1,021625584461,ACD,ACD,,ACD,021625584461,021625584461,021625584461,0,ECH,0,,,,0,ADMIN
ACD,EN,21,222,200,8-6714,1,021625586984,ACD,ACD,,ACD,021625586984,021625586984,021625586984,0,ECH,0,,,,0,ADMIN
ACD,EN,21,222,200,D2257C,1,021625756813,ACD,ACD,,ACD,021625756813,021625756813,021625756813,0,ECH,0,,,,0,ADMIN
ACD,EN,21,222,200,GT261,1,021625764139,ACD,ACD,,ACD,021625764139,021625764139,021625764139,0,ECH,0,,,,0,ADMIN
ACD,EN,21,222,200,22000,1,021625765167,ACD,ACD,,ACD,021625765167,021625765167,021625765167,0,ECH,0,,,,0,ADMIN
ACD,EN,21,222,200,38178,1,021625765570,ACD,ACD,,ACD,021625765570,021625765570,021625765570,0,ECH,0,,,,0,ADMIN
ACD,EN,21,222,200,38189,1,021625765686,ACD,ACD,,ACD,021625765686,021625765686,021625765686,0,ECH,0,,,,0,ADMIN
ACD,EN,21,222,200,RC107,1,021625771052,ACD,ACD,,ACD,021625771052,021625771052,021625771052,0,ECH,0,,,,0,ADMIN
GMO,EN,21,222,200,25999420,1,021625774961,GMO,GMO,,GMO,021625774961,021625774961,021625774961,0,ECH,0,,,,0,ADMIN
ACD,EN,21,222,200,177-1038,1,021625777870,ACD,ACD,,ACD,021625777870,021625777870,021625777870,0,ECH,0,,,,0,ADMIN
ACD,EN,21,222,200,45G9212,1,021625778945,ACD,ACD,,ACD,021625778945,021625778945,021625778945,0,ECH,0,,,,0,ADMIN
ACD,EN,21,222,200,45G9213,1,021625778952,ACD,ACD,,ACD,021625778952,021625778952,021625778952,0,ECH,0,,,,0,ADMIN
ACD,EN,21,222,200,45G8084,1,021625778969,ACD,ACD,,ACD,021625778969,021625778969,021625778969,0,ECH,0,,,,0,ADMIN
ACD,EN,21,222,200,560-217,1,021625787206,ACD,ACD,,ACD,021625787206,021625787206,021625787206,0,ECH,0,,,,0,ADMIN
ACD,EN,21,222,200,560-251,1,021625787237,ACD,ACD,,ACD,021625787237,021625787237,021625787237,0,ECH,0,,,,0,ADMIN
ACD,EN,21,222,200,530-335,1,021625789958,ACD,ACD,,ACD,021625789958,021625789958,021625789958,0,ECH,0,,,,0,ADMIN
ACD,EN,21,222,200,252-821,1,021625814759,ACD,ACD,,ACD,021625814759,021625814759,021625814759,0,ECH,0,,,,0,ADMIN
ACD,EN,21,222,200,252-822,1,021625814766,ACD,ACD,,ACD,021625814766,021625814766,021625814766,0,ECH,0,,,,0,ADMIN
ACD,EN,21,222,200,215-464,1,021625817675,ACD,ACD,,ACD,021625817675,021625817675,021625817675,0,ECH,0,,,,0,ADMIN
ACD,EN,21,222,200,213-1557,1,021625820934,ACD,ACD,,ACD,021625820934,021625820934,021625820934,0,ECH,0,,,,0,ADMIN
ACD,EN,21,222,200,15-32584,1,021625823904,ACD,ACD,,ACD,021625823904,021625823904,021625823904,0,ECH,0,,,,0,ADMIN
ACD,EN,21,222,200,A1624C,1,021625870533,ACD,ACD,,ACD,021625870533,021625870533,021625870533,0,ECH,0,,,,0,ADMIN
ACD,EN,21,222,200,15-10412,1,021625871288,ACD,ACD,,ACD,021625871288,021625871288,021625871288,0,ECH,0,,,,0,ADMIN
ACD,EN,21,222,200,18221L,1,021625873329,ACD,ACD,,ACD,021625873329,021625873329,021625873329,0,ECH,0,,,,0,ADMIN
ACD,EN,21,222,200,217-1588,1,021625878232,ACD,ACD,,ACD,021625878232,021625878232,021625878232,0,ECH,0,,,,0,ADMIN
ACD,EN,21,222,200,45G0252,1,021625879192,ACD,ACD,,ACD,021625879192,021625879192,021625879192,0,ECH,0,,,,0,ADMIN
ACD,EN,21,222,200,45G0253,1,021625879208,ACD,ACD,,ACD,021625879208,021625879208,021625879208,0,ECH,0,,,,0,ADMIN
ACD,EN,21,222,200,17784B,1,021625905822,ACD,ACD,,ACD,021625905822,021625905822,021625905822,0,ECH,0,,,,0,ADMIN
ACD,EN,21,222,200,171-0876,1,021625912905,ACD,ACD,,ACD,021625912905,021625912905,021625912905,0,ECH,0,,,,0,ADMIN
ACD,EN,21,222,200,CT1082,1,021625917641,ACD,ACD,,ACD,021625917641,021625917641,021625917641,0,ECH,0,,,,0,ADMIN
ACD,EN,21,222,200,45G9223,1,021625920597,ACD,ACD,,ACD,021625920597,021625920597,021625920597,0,ECH,0,,,,0,ADMIN
ACD,EN,21,222,200,213-1702,1,021625921716,ACD,ACD,,ACD,021625921716,021625921716,021625921716,0,ECH,0,,,,0,ADMIN
ACD,EN,21,222,200,217-1624,1,021625946863,ACD,ACD,,ACD,021625946863,021625946863,021625946863,0,ECH,0,,,,0,ADMIN
ACD,EN,21,222,200,215-449,1,021625954578,ACD,ACD,,ACD,021625954578,021625954578,021625954578,0,ECH,0,,,,0,ADMIN
MAH,EN,21,222,200,JV5173,1,027067001764,MAH,MAH,,MAH,027067001764,027067001764,027067001764,0,ECH,0,,,,0,ADMIN
MAH,EN,21,222,200,67972,1,027067001870,MAH,MAH,,MAH,027067001870,027067001870,027067001870,0,ECH,0,,,,0,ADMIN
MAH,EN,21,222,200,TI23695,1,027067052704,MAH,MAH,,MAH,027067052704,027067052704,027067052704,0,ECH,0,,,,0,ADMIN
MAH,EN,21,222,200,54982,1,027067056054,MAH,MAH,,MAH,027067056054,027067056054,027067056054,0,ECH,0,,,,0,ADMIN
MAH,EN,21,222,200,MS2199H,1,027067086723,MAH,MAH,,MAH,027067086723,027067086723,027067086723,0,ECH,0,,,,0,ADMIN
VIC,EN,21,222,200,B45904,1,027067091130,VIC,VIC,,VIC,027067091130,027067091130,027067091130,0,ECH,0,,,,0,ADMIN
MAH,EN,21,222,200,B31584,1,027067094797,MAH,MAH,,MAH,027067094797,027067094797,027067094797,0,ECH,0,,,,0,ADMIN
MAH,EN,21,222,200,CS5931B,1,027067095077,MAH,MAH,,MAH,027067095077,027067095077,027067095077,0,ECH,0,,,,0,ADMIN
MAH,EN,21,222,200,MS2351A,1,027067203502,MAH,MAH,,MAH,027067203502,027067203502,027067203502,0,ECH,0,,,,0,ADMIN
MAH,EN,21,222,200,CB1957A25MM,1,027067203519,MAH,MAH,,MAH,027067203519,027067203519,027067203519,0,ECH,0,,,,0,ADMIN
MAH,EN,21,222,200,MS2351A25MM,1,027067203526,MAH,MAH,,MAH,027067203526,027067203526,027067203526,0,ECH,0,,,,0,ADMIN
MAH,EN,21,222,200,224-3862,1,027067204745,MAH,MAH,,MAH,027067204745,027067204745,027067204745,0,ECH,0,,,,0,ADMIN
MAH,EN,21,222,200,224-3862-50MM,1,027067204769,MAH,MAH,,MAH,027067204769,027067204769,027067204769,0,ECH,0,,,,0,ADMIN
MAH,EN,21,222,200,SS46045A,1,027067207272,MAH,MAH,,MAH,027067207272,027067207272,027067207272,0,ECH,0,,,,0,ADMIN
USA,EN,21,222,200,41873CP-20,1,027067350084,USA,USA,,USA,027067350084,027067350084,027067350084,0,ECH,0,,,,0,ADMIN
MAH,EN,21,222,200,F31618,1,027067364692,MAH,MAH,,MAH,027067364692,027067364692,027067364692,0,ECH,0,,,,0,ADMIN
MAH,EN,21,222,200,VS50323,1,027067372673,MAH,MAH,,MAH,027067372673,027067372673,027067372673,0,ECH,0,,,,0,ADMIN
MAH,EN,21,222,200,HS54332,1,027067389671,MAH,MAH,,MAH,027067389671,027067389671,027067389671,0,ECH,0,,,,0,ADMIN
MAH,EN,21,222,200,OS32246,1,027067443885,MAH,MAH,,MAH,027067443885,027067443885,027067443885,0,ECH,0,,,,0,ADMIN
MAH,EN,21,222,200,JV5027,1,027067444042,MAH,MAH,,MAH,027067444042,027067444042,027067444042,0,ECH,0,,,,0,ADMIN
MAH,EN,21,222,200,MS19204,1,027067445292,MAH,MAH,,MAH,027067445292,027067445292,027067445292,0,ECH,0,,,,0,ADMIN
MAH,EN,21,222,200,MS19206,1,027067448132,MAH,MAH,,MAH,027067448132,027067448132,027067448132,0,ECH,0,,,,0,ADMIN
MAH,EN,21,222,200,MS19232,1,027067452719,MAH,MAH,,MAH,027067452719,027067452719,027067452719,0,ECH,0,,,,0,ADMIN
MAH,EN,21,222,200,VS50355,1,027067464200,MAH,MAH,,MAH,027067464200,027067464200,027067464200,0,ECH,0,,,,0,ADMIN
MAH,EN,21,222,200,JV5051,1,027067470379,MAH,MAH,,MAH,027067470379,027067470379,027067470379,0,ECH,0,,,,0,ADMIN
MAH,EN,21,222,200,67710,1,027067474889,MAH,MAH,,MAH,027067474889,027067474889,027067474889,0,ECH,0,,,,0,ADMIN
MAH,EN,21,222,200,K31777,1,027067479167,MAH,MAH,,MAH,027067479167,027067479167,027067479167,0,ECH,0,,,,0,ADMIN
MAH,EN,21,222,200,CB663HN10,1,027067537201,MAH,MAH,,MAH,027067537201,027067537201,027067537201,0,ECH,0,,,,0,ADMIN
MAH,EN,21,222,200,CB663HN-1,1,027067537324,MAH,MAH,,MAH,027067537324,027067537324,027067537324,0,ECH,0,,,,0,ADMIN
MAH,EN,21,222,200,CB1410A(6),1,027067648969,MAH,MAH,,MAH,027067648969,027067648969,027067648969,0,ECH,0,,,,0,ADMIN
MAH,EN,21,222,200,CB1808A(8),1,027067649058,MAH,MAH,,MAH,027067649058,027067649058,027067649058,0,ECH,0,,,,0,ADMIN
MAH,EN,21,222,200,MS19328,1,027067699596,MAH,MAH,,MAH,027067699596,027067699596,027067699596,0,ECH,0,,,,0,ADMIN
MAH,EN,21,222,200,GS33466,1,027067699855,MAH,MAH,,MAH,027067699855,027067699855,027067699855,0,ECH,0,,,,0,ADMIN
MAH,EN,21,222,200,VS50250A,1,027067699879,MAH,MAH,,MAH,027067699879,027067699879,027067699879,0,ECH,0,,,,0,ADMIN
MAH,EN,21,222,200,CS54440,1,027067708311,MAH,MAH,,MAH,027067708311,027067708311,027067708311,0,ECH,0,,,,0,ADMIN
MAH,EN,21,222,200,B31872,1,027067718150,MAH,MAH,,MAH,027067718150,027067718150,027067718150,0,ECH,0,,,,0,ADMIN
MAH,EN,21,222,200,OS32285,1,027067723093,MAH,MAH,,MAH,027067723093,027067723093,027067723093,0,ECH,0,,,,0,ADMIN
MAH,EN,21,222,200,MS19501,1,027067742520,MAH,MAH,,MAH,027067742520,027067742520,027067742520,0,ECH,0,,,,0,ADMIN
MAH,EN,21,222,200,MS19509,1,027067745958,MAH,MAH,,MAH,027067745958,027067745958,027067745958,0,ECH,0,,,,0,ADMIN
MAH,EN,21,222,200,42076CP,1,027067789907,MAH,MAH,,MAH,027067789907,027067789907,027067789907,0,ECH,0,,,,0,ADMIN
MAH,EN,21,222,200,54660,1,027067793973,MAH,MAH,,MAH,027067793973,027067793973,027067793973,0,ECH,0,,,,0,ADMIN
MAH,EN,21,222,200,67828,1,027067795984,MAH,MAH,,MAH,027067795984,027067795984,027067795984,0,ECH,0,,,,0,ADMIN
MAH,EN,21,222,200,MS19589,1,027067797100,MAH,MAH,,MAH,027067797100,027067797100,027067797100,0,ECH,0,,,,0,ADMIN
MAH,EN,21,222,200,54661,1,027067799333,MAH,MAH,,MAH,027067799333,027067799333,027067799333,0,ECH,0,,,,0,ADMIN
MAH,EN,21,222,200,54662,1,027067799340,MAH,MAH,,MAH,027067799340,027067799340,027067799340,0,ECH,0,,,,0,ADMIN
MAH,EN,21,222,200,CS54661,1,027067799395,MAH,MAH,,MAH,027067799395,027067799395,027067799395,0,ECH,0,,,,0,ADMIN
MAH,EN,21,222,200,JV5137,1,027067802521,MAH,MAH,,MAH,027067802521,027067802521,027067802521,0,ECH,0,,,,0,ADMIN
MAH,EN,21,222,200,MS19673,1,027067843012,MAH,MAH,,MAH,027067843012,027067843012,027067843012,0,ECH,0,,,,0,ADMIN
MAH,EN,21,222,200,CS54736,1,027067845054,MAH,MAH,,MAH,027067845054,027067845054,027067845054,0,ECH,0,,,,0,ADMIN
MAH,EN,21,222,200,MS19687,1,027067845214,MAH,MAH,,MAH,027067845214,027067845214,027067845214,0,ECH,0,,,,0,ADMIN
MAH,EN,21,222,200,JV1720,1,027067845306,MAH,MAH,,MAH,027067845306,027067845306,027067845306,0,ECH,0,,,,0,ADMIN
MAH,EN,21,222,200,2243665,1,027067850560,MAH,MAH,,MAH,027067850560,027067850560,027067850560,0,ECH,0,,,,0,ADMIN
MAH,EN,21,222,200,MS2302A,1,027067866042,MAH,MAH,,MAH,027067866042,027067866042,027067866042,0,ECH,0,,,,0,ADMIN
MAH,EN,21,222,200,MS2302A-25MM,1,027067866059,MAH,MAH,,MAH,027067866059,027067866059,027067866059,0,ECH,0,,,,0,ADMIN
MAH,EN,21,222,200,MS19825,1,027067892775,MAH,MAH,,MAH,027067892775,027067892775,027067892775,0,ECH,0,,,,0,ADMIN
MAH,EN,21,222,200,HS54418B,1,027067895653,MAH,MAH,,MAH,027067895653,027067895653,027067895653,0,ECH,0,,,,0,ADMIN
MAH,EN,21,222,200,MS2210A,1,027067896667,MAH,MAH,,MAH,027067896667,027067896667,027067896667,0,ECH,0,,,,0,ADMIN
MAH,EN,21,222,200,MS2210A-25MM,1,027067896674,MAH,MAH,,MAH,027067896674,027067896674,027067896674,0,ECH,0,,,,0,ADMIN
MAH,EN,21,222,200,GS33661,1,027067906083,MAH,MAH,,MAH,027067906083,027067906083,027067906083,0,ECH,0,,,,0,ADMIN
MAH,EN,21,222,200,224-3731,1,027067918963,MAH,MAH,,MAH,027067918963,027067918963,027067918963,0,ECH,0,,,,0,ADMIN
MAH,EN,21,222,200,SH2191S,1,027067926098,MAH,MAH,,MAH,027067926098,027067926098,027067926098,0,ECH,0,,,,0,ADMIN
MAH,EN,21,222,200,SS45920,1,027067926388,MAH,MAH,,MAH,027067926388,027067926388,027067926388,0,ECH,0,,,,0,ADMIN
MAH,EN,21,222,200,SS45921,1,027067926395,MAH,MAH,,MAH,027067926395,027067926395,027067926395,0,ECH,0,,,,0,ADMIN
MAH,EN,21,222,200,MS19877,1,027067928658,MAH,MAH,,MAH,027067928658,027067928658,027067928658,0,ECH,0,,,,0,ADMIN
MAH,EN,21,222,200,MS19878,1,027067928665,MAH,MAH,,MAH,027067928665,027067928665,027067928665,0,ECH,0,,,,0,ADMIN
MAH,EN,21,222,200,67964,1,027067928740,MAH,MAH,,MAH,027067928740,027067928740,027067928740,0,ECH,0,,,,0,ADMIN
